Latitude,Longitude,Region
34.27,-120.0,2.0
34.32,-120.8,2.0
33.5,-122.6,2.0
32.82,-123.9,2.0
34.89,-121.2,2.0
32.95,-117.3,2.0
30.42,-124.0,2.0
31.42,-122.0,2.0
32.09,-120.6,2.0
32.65,-119.5,2.0
33.18,-118.4,2.0
33.49,-117.8,2.0
33.49,-117.8,2.0
33.67,-118.1,2.0
33.89,-118.4,2.0
33.32,-119.7,2.0
34.26,-119.3,2.0
34.41,-119.8,2.0
34.28,-120.0,2.0
34.31,-120.8,2.0
33.82,-121.8,2.0
32.82,-123.9,2.0
34.46,-120.5,2.0
33.25,-117.5,2.0
32.18,-118.9,2.0
31.85,-119.6,2.0
30.42,-124.0,2.0
31.42,-122.0,2.0
32.08,-120.6,2.0
32.65,-119.5,2.0
33.19,-118.4,2.0
33.49,-117.8,2.0
33.67,-118.1,2.0
33.67,-118.1,2.0
33.89,-118.4,2.0
34.01,-118.8,2.0
34.26,-119.3,2.0
34.29,-120.0,2.0
34.4,-119.8,2.0
34.46,-120.5,2.0
34.32,-120.8,2.0
33.81,-121.9,2.0
33.49,-122.5,2.0
32.82,-123.9,2.0
34.19,-120.4,2.0
34.19,-120.4,2.0
34.26,-120.5,2.0
34.26,-120.5,2.0
34.33,-120.4,2.0
34.33,-120.4,2.0
34.33,-120.5,2.0
34.33,-120.5,2.0
34.36,-120.3,2.0
34.36,-120.3,2.0
34.44,-120.6,2.0
34.44,-120.6,2.0
34.45,-120.3,2.0
34.45,-120.3,2.0
34.03,-119.4,2.0
34.03,-119.4,2.0
34.06,-120.1,2.0
34.06,-120.1,2.0
34.07,-119.8,2.0
34.07,-119.8,2.0
34.09,-119.4,2.0
34.09,-119.4,2.0
34.12,-120.4,2.0
34.12,-120.4,2.0
34.12,-119.4,2.0
34.12,-119.4,2.0
34.15,-120.0,2.0
34.15,-120.0,2.0
34.15,-119.7,2.0
34.15,-119.7,2.0
34.22,-120.0,2.0
34.22,-120.0,2.0
34.23,-119.7,2.0
34.23,-119.7,2.0
34.25,-119.9,2.0
34.25,-119.9,2.0
34.3,-119.6,2.0
34.3,-119.6,2.0
34.33,-120.0,2.0
34.33,-120.0,2.0
34.38,-119.5,2.0
34.38,-119.5,2.0
34.41,-120.0,2.0
34.41,-120.0,2.0
34.16,-120.0,2.0
34.18,-119.3,2.0
34.18,-119.3,2.0
34.2,-119.9,2.0
34.22,-119.3,2.0
34.22,-119.3,2.0
34.25,-119.9,2.0
34.3,-119.9,2.0
34.3,-119.9,2.0
34.35,-119.9,2.0
34.39,-119.8,2.0
34.39,-119.8,2.0
34.08,-120.0,2.0
34.08,-120.0,2.0
34.08,-120.0,2.0
34.08,-120.0,2.0
34.16,-120.0,2.0
34.16,-120.0,2.0
34.21,-119.9,2.0
34.25,-119.9,2.0
34.3,-119.9,2.0
34.34,-119.9,2.0
34.39,-119.8,2.0
34.06,-120.1,2.0
34.06,-120.1,2.0
34.12,-120.4,2.0
34.12,-120.4,2.0
34.15,-120.0,2.0
34.19,-120.4,2.0
34.19,-120.4,2.0
34.22,-120.3,2.0
34.22,-120.3,2.0
34.23,-120.1,2.0
34.23,-120.1,2.0
34.27,-120.5,2.0
34.27,-120.5,2.0
34.31,-120.0,2.0
34.31,-120.0,2.0
34.32,-120.3,2.0
34.32,-120.3,2.0
34.37,-120.5,2.0
34.37,-120.5,2.0
34.41,-120.2,2.0
34.41,-120.2,2.0
34.46,-120.6,2.0
34.46,-120.6,2.0
34.46,-120.1,2.0
34.46,-120.1,2.0
34.03,-119.4,2.0
34.03,-119.4,2.0
34.07,-119.8,2.0
34.07,-119.8,2.0
34.09,-119.4,2.0
34.09,-119.4,2.0
34.13,-119.4,2.0
34.13,-119.4,2.0
34.15,-119.7,2.0
34.15,-119.7,2.0
34.18,-119.3,2.0
34.18,-119.3,2.0
34.23,-119.3,2.0
34.23,-119.3,2.0
34.23,-119.7,2.0
34.23,-119.7,2.0
34.25,-119.9,2.0
34.25,-119.9,2.0
34.3,-119.6,2.0
34.3,-119.6,2.0
34.38,-119.6,2.0
34.38,-119.6,2.0
34.41,-120.0,2.0
34.41,-120.0,2.0
34.46,-120.6,2.0
34.46,-120.6,2.0
34.03,-119.4,2.0
34.03,-119.4,2.0
34.07,-119.8,2.0
34.07,-119.8,2.0
34.09,-119.4,2.0
34.09,-119.4,2.0
34.1,-119.5,2.0
34.13,-119.4,2.0
34.13,-119.4,2.0
34.15,-119.7,2.0
34.15,-119.7,2.0
34.17,-119.5,2.0
34.17,-119.5,2.0
34.18,-119.3,2.0
34.18,-119.3,2.0
34.23,-119.3,2.0
34.23,-119.3,2.0
34.23,-119.7,2.0
34.23,-119.7,2.0
34.23,-119.5,2.0
34.23,-119.5,2.0
34.3,-119.5,2.0
34.3,-119.5,2.0
34.3,-119.6,2.0
34.3,-119.6,2.0
34.38,-119.6,2.0
34.38,-119.6,2.0
34.06,-120.1,2.0
34.06,-120.1,2.0
34.12,-120.4,2.0
34.12,-120.4,2.0
34.12,-120.1,2.0
34.12,-120.1,2.0
34.15,-120.1,2.0
34.15,-120.1,2.0
34.19,-120.4,2.0
34.19,-120.4,2.0
34.22,-120.3,2.0
34.22,-120.3,2.0
34.23,-120.0,2.0
34.23,-120.0,2.0
34.24,-120.1,2.0
34.24,-120.1,2.0
34.25,-119.9,2.0
34.25,-119.9,2.0
34.28,-120.5,2.0
34.28,-120.5,2.0
34.31,-120.0,2.0
34.31,-120.0,2.0
34.31,-120.1,2.0
34.31,-120.1,2.0
34.32,-120.3,2.0
34.32,-120.3,2.0
34.38,-120.1,2.0
34.38,-120.1,2.0
34.41,-120.2,2.0
34.41,-120.2,2.0
34.41,-120.0,2.0
34.41,-120.0,2.0
34.46,-120.1,2.0
34.46,-120.1,2.0
34.37,-120.5,2.0
34.2,-119.9,2.0
34.2,-119.9,2.0
34.23,-119.7,2.0
34.23,-119.7,2.0
34.25,-119.9,2.0
34.25,-119.9,2.0
34.26,-119.9,2.0
34.26,-119.9,2.0
34.26,-119.6,2.0
34.26,-119.6,2.0
34.3,-119.9,2.0
34.3,-119.9,2.0
34.34,-119.9,2.0
34.34,-119.9,2.0
34.39,-119.8,2.0
34.39,-119.8,2.0
34.08,-120.0,2.0
34.08,-120.0,2.0
34.16,-120.0,2.0
34.16,-120.0,2.0
34.08,-120.0,2.0
34.08,-120.0,2.0
34.08,-120.0,2.0
34.16,-120.0,2.0
34.16,-120.0,2.0
34.2,-119.9,2.0
34.2,-119.9,2.0
34.25,-119.9,2.0
34.25,-119.9,2.0
34.3,-119.9,2.0
34.3,-119.9,2.0
34.34,-119.9,2.0
34.34,-119.9,2.0
34.39,-119.8,2.0
34.39,-119.8,2.0
34.39,-119.8,2.0
34.06,-120.1,2.0
34.06,-120.1,2.0
34.12,-120.4,2.0
34.12,-120.4,2.0
34.18,-120.4,2.0
34.18,-120.4,2.0
34.22,-120.3,2.0
34.22,-120.3,2.0
34.27,-120.5,2.0
34.27,-120.5,2.0
34.32,-120.3,2.0
34.32,-120.3,2.0
34.37,-120.5,2.0
34.37,-120.5,2.0
34.41,-120.2,2.0
34.41,-120.2,2.0
34.46,-120.6,2.0
34.46,-120.6,2.0
34.46,-120.1,2.0
34.46,-120.1,2.0
34.02,-119.4,2.0
34.02,-119.4,2.0
34.07,-119.8,2.0
34.07,-119.8,2.0
34.09,-119.4,2.0
34.09,-119.4,2.0
34.15,-120.0,2.0
34.15,-119.7,2.0
34.15,-119.7,2.0
34.23,-120.0,2.0
34.23,-120.0,2.0
34.23,-119.7,2.0
34.23,-119.7,2.0
34.25,-119.9,2.0
34.25,-119.9,2.0
34.3,-119.6,2.0
34.3,-119.6,2.0
34.31,-120.0,2.0
34.31,-120.0,2.0
34.38,-119.6,2.0
34.38,-119.6,2.0
34.41,-120.0,2.0
34.41,-120.0,2.0
34.13,-119.4,2.0
34.13,-119.4,2.0
34.18,-119.3,2.0
34.18,-119.3,2.0
34.22,-119.3,2.0
34.22,-119.3,2.0
34.08,-120.0,2.0
34.08,-120.0,2.0
34.16,-120.0,2.0
34.16,-120.0,2.0
34.2,-119.9,2.0
34.2,-119.9,2.0
34.25,-119.9,2.0
34.25,-119.9,2.0
34.25,-119.9,2.0
34.25,-119.9,2.0
34.3,-119.9,2.0
34.3,-119.9,2.0
34.3,-119.9,2.0
34.35,-119.9,2.0
34.35,-119.9,2.0
34.39,-119.8,2.0
34.39,-119.8,2.0
34.06,-120.1,2.0
34.06,-120.1,2.0
34.12,-120.4,2.0
34.12,-120.4,2.0
34.15,-120.0,2.0
34.2,-120.4,2.0
34.2,-120.4,2.0
34.22,-120.3,2.0
34.22,-120.3,2.0
34.23,-120.0,2.0
34.23,-120.0,2.0
34.27,-120.5,2.0
34.27,-120.5,2.0
34.32,-120.3,2.0
34.32,-120.3,2.0
34.38,-120.5,2.0
34.38,-120.5,2.0
34.41,-120.2,2.0
34.41,-120.2,2.0
34.46,-120.6,2.0
34.46,-120.6,2.0
34.46,-120.1,2.0
34.46,-120.1,2.0
34.03,-119.4,2.0
34.03,-119.4,2.0
34.07,-119.8,2.0
34.07,-119.8,2.0
34.09,-119.4,2.0
34.09,-119.4,2.0
34.13,-119.4,2.0
34.13,-119.4,2.0
34.15,-119.7,2.0
34.15,-119.7,2.0
34.18,-119.3,2.0
34.18,-119.3,2.0
34.23,-119.3,2.0
34.23,-119.3,2.0
34.23,-119.7,2.0
34.23,-119.7,2.0
34.25,-119.9,2.0
34.25,-119.9,2.0
34.3,-119.6,2.0
34.3,-119.6,2.0
34.31,-120.0,2.0
34.31,-120.0,2.0
34.38,-119.5,2.0
34.38,-119.5,2.0
34.41,-120.0,2.0
34.41,-120.0,2.0
34.06,-120.1,2.0
34.06,-120.1,2.0
34.15,-120.0,2.0
34.22,-120.0,2.0
34.22,-120.0,2.0
34.31,-120.0,2.0
34.31,-120.0,2.0
34.41,-120.0,2.0
34.41,-120.0,2.0
34.22,-119.3,2.0
34.22,-119.3,2.0
34.03,-119.4,2.0
34.03,-119.4,2.0
34.06,-120.1,2.0
34.06,-120.1,2.0
34.07,-119.8,2.0
34.07,-119.8,2.0
34.09,-119.4,2.0
34.09,-119.4,2.0
34.13,-119.4,2.0
34.13,-119.4,2.0
34.15,-119.7,2.0
34.15,-119.7,2.0
34.15,-120.0,2.0
34.15,-120.0,2.0
34.18,-119.3,2.0
34.18,-119.3,2.0
34.23,-120.0,2.0
34.23,-119.7,2.0
34.23,-119.7,2.0
34.25,-119.9,2.0
34.25,-119.9,2.0
34.3,-119.6,2.0
34.3,-119.6,2.0
34.31,-120.0,2.0
34.31,-120.0,2.0
34.38,-119.6,2.0
34.38,-119.6,2.0
34.41,-120.0,2.0
34.41,-120.0,2.0
34.08,-120.0,2.0
34.08,-120.0,2.0
34.08,-120.0,2.0
34.12,-120.4,2.0
34.12,-120.4,2.0
34.16,-120.0,2.0
34.16,-120.0,2.0
34.19,-120.4,2.0
34.19,-120.4,2.0
34.21,-119.9,2.0
34.21,-119.9,2.0
34.21,-119.9,2.0
34.22,-120.3,2.0
34.22,-120.3,2.0
34.25,-119.9,2.0
34.25,-119.9,2.0
34.25,-119.9,2.0
34.27,-120.5,2.0
34.27,-120.5,2.0
34.3,-119.9,2.0
34.3,-119.9,2.0
34.3,-119.9,2.0
34.32,-120.3,2.0
34.32,-120.3,2.0
34.34,-119.9,2.0
34.34,-119.9,2.0
34.34,-119.9,2.0
34.37,-120.5,2.0
34.37,-120.5,2.0
34.41,-120.2,2.0
34.41,-120.2,2.0
34.46,-120.6,2.0
34.46,-120.6,2.0
34.46,-120.1,2.0
34.46,-120.1,2.0
34.39,-119.8,2.0
34.39,-119.8,2.0
34.08,-120.0,2.0
34.08,-120.0,2.0
34.08,-120.0,2.0
34.16,-120.0,2.0
34.16,-120.0,2.0
34.16,-120.0,2.0
34.2,-119.9,2.0
34.2,-119.9,2.0
34.2,-119.9,2.0
34.25,-119.9,2.0
34.25,-119.9,2.0
34.3,-119.9,2.0
34.3,-119.9,2.0
34.3,-119.9,2.0
34.35,-119.9,2.0
34.35,-119.9,2.0
34.35,-119.9,2.0
34.39,-119.8,2.0
34.39,-119.8,2.0
34.39,-119.8,2.0
34.02,-119.4,2.0
34.02,-119.4,2.0
34.09,-119.4,2.0
34.09,-119.4,2.0
34.13,-119.4,2.0
34.13,-119.4,2.0
34.18,-119.3,2.0
34.18,-119.3,2.0
34.23,-119.3,2.0
34.06,-120.1,2.0
34.06,-120.1,2.0
34.07,-119.8,2.0
34.07,-119.8,2.0
34.15,-120.0,2.0
34.15,-120.0,2.0
34.15,-119.7,2.0
34.15,-119.7,2.0
34.23,-119.7,2.0
34.23,-119.7,2.0
34.23,-120.0,2.0
34.23,-120.0,2.0
34.25,-119.9,2.0
34.25,-119.9,2.0
34.3,-119.6,2.0
34.3,-119.6,2.0
34.31,-120.0,2.0
34.31,-120.0,2.0
34.32,-120.3,2.0
34.32,-120.3,2.0
34.37,-119.6,2.0
34.37,-119.6,2.0
34.41,-120.2,2.0
34.41,-120.2,2.0
34.41,-120.0,2.0
34.41,-120.0,2.0
34.46,-120.1,2.0
34.46,-120.1,2.0
34.12,-120.4,2.0
34.19,-120.4,2.0
34.19,-120.4,2.0
34.22,-120.3,2.0
34.22,-120.3,2.0
34.27,-120.5,2.0
34.27,-120.5,2.0
34.37,-120.5,2.0
34.37,-120.5,2.0
34.46,-120.6,2.0
34.46,-120.6,2.0
34.16,-119.3,2.0
34.03,-119.4,2.0
34.03,-119.4,2.0
34.09,-119.4,2.0
34.09,-119.4,2.0
34.13,-119.4,2.0
34.13,-119.4,2.0
34.18,-119.3,2.0
34.22,-119.3,2.0
34.22,-119.3,2.0
34.26,-119.7,2.0
34.26,-119.7,2.0
34.3,-119.6,2.0
34.3,-119.6,2.0
34.38,-119.6,2.0
34.38,-119.6,2.0
34.06,-120.1,2.0
34.06,-120.1,2.0
34.07,-119.8,2.0
34.07,-119.8,2.0
34.15,-120.0,2.0
34.15,-119.7,2.0
34.15,-119.7,2.0
34.22,-120.3,2.0
34.22,-120.3,2.0
34.23,-120.0,2.0
34.23,-120.0,2.0
34.25,-119.9,2.0
34.25,-119.9,2.0
34.31,-120.0,2.0
34.32,-120.3,2.0
34.32,-120.3,2.0
34.41,-120.2,2.0
34.41,-120.2,2.0
34.41,-120.0,2.0
34.41,-120.0,2.0
34.46,-120.1,2.0
34.46,-120.1,2.0
34.08,-120.0,2.0
34.08,-120.0,2.0
34.08,-120.0,2.0
34.12,-120.4,2.0
34.12,-120.4,2.0
34.16,-120.0,2.0
34.16,-120.0,2.0
34.16,-120.0,2.0
34.19,-120.4,2.0
34.19,-120.4,2.0
34.2,-119.9,2.0
34.2,-119.9,2.0
34.25,-119.9,2.0
34.25,-119.9,2.0
34.28,-120.5,2.0
34.28,-120.5,2.0
34.3,-119.9,2.0
34.3,-119.9,2.0
34.34,-119.9,2.0
34.37,-120.5,2.0
34.37,-120.5,2.0
34.46,-120.6,2.0
34.46,-120.6,2.0
34.34,-119.9,2.0
34.39,-119.8,2.0
34.39,-119.8,2.0
34.38,-120.5,2.0
34.38,-120.5,2.0
34.46,-120.6,2.0
34.46,-120.6,2.0
34.12,-120.4,2.0
34.12,-120.4,2.0
34.15,-120.0,2.0
34.15,-120.0,2.0
34.19,-120.4,2.0
34.19,-120.4,2.0
34.23,-120.3,2.0
34.23,-120.0,2.0
34.23,-120.0,2.0
34.28,-120.5,2.0
34.28,-120.5,2.0
34.31,-120.0,2.0
34.31,-120.0,2.0
34.32,-120.3,2.0
34.32,-120.3,2.0
34.41,-120.2,2.0
34.41,-120.2,2.0
34.41,-120.0,2.0
34.41,-120.0,2.0
34.46,-120.1,2.0
34.46,-120.1,2.0
34.02,-119.4,2.0
34.02,-119.4,2.0
34.07,-120.1,2.0
34.07,-120.1,2.0
34.07,-119.8,2.0
34.07,-119.8,2.0
34.09,-119.4,2.0
34.09,-119.4,2.0
34.13,-119.4,2.0
34.13,-119.4,2.0
34.15,-119.7,2.0
34.15,-119.7,2.0
34.18,-119.3,2.0
34.18,-119.3,2.0
34.23,-119.7,2.0
34.23,-119.7,2.0
34.23,-119.3,2.0
34.23,-119.3,2.0
34.25,-119.9,2.0
34.25,-119.9,2.0
34.3,-119.6,2.0
34.3,-119.6,2.0
34.37,-119.6,2.0
34.37,-119.6,2.0
34.16,-120.0,2.0
34.16,-120.0,2.0
34.2,-119.9,2.0
34.2,-119.9,2.0
34.25,-119.9,2.0
34.25,-119.9,2.0
34.3,-119.9,2.0
34.3,-119.9,2.0
34.34,-119.9,2.0
34.34,-119.9,2.0
34.39,-119.8,2.0
34.39,-119.8,2.0
34.39,-119.8,2.0
34.39,-119.8,2.0
34.38,-120.5,2.0
34.38,-120.5,2.0
34.46,-120.6,2.0
34.46,-120.6,2.0
34.06,-120.1,2.0
34.06,-120.1,2.0
34.12,-120.4,2.0
34.12,-120.4,2.0
34.15,-120.1,2.0
34.15,-120.1,2.0
34.19,-120.4,2.0
34.19,-120.4,2.0
34.22,-120.3,2.0
34.22,-120.3,2.0
34.22,-120.0,2.0
34.22,-120.0,2.0
34.25,-119.9,2.0
34.25,-119.9,2.0
34.27,-120.5,2.0
34.27,-120.5,2.0
34.31,-120.0,2.0
34.31,-120.0,2.0
34.32,-120.3,2.0
34.32,-120.3,2.0
34.41,-120.2,2.0
34.41,-120.2,2.0
34.41,-120.0,2.0
34.41,-120.0,2.0
34.46,-120.1,2.0
34.46,-120.1,2.0
34.03,-119.4,2.0
34.03,-119.4,2.0
34.07,-119.8,2.0
34.07,-119.8,2.0
34.08,-120.0,2.0
34.08,-120.0,2.0
34.08,-120.0,2.0
34.09,-119.4,2.0
34.09,-119.4,2.0
34.13,-119.4,2.0
34.13,-119.4,2.0
34.15,-119.7,2.0
34.15,-119.7,2.0
34.16,-120.0,2.0
34.16,-120.0,2.0
34.18,-119.3,2.0
34.18,-119.3,2.0
34.21,-119.9,2.0
34.21,-119.9,2.0
34.23,-119.7,2.0
34.23,-119.7,2.0
34.23,-119.3,2.0
34.23,-119.3,2.0
34.25,-119.9,2.0
34.25,-119.9,2.0
34.25,-119.9,2.0
34.3,-119.9,2.0
34.3,-119.9,2.0
34.3,-119.6,2.0
34.3,-119.6,2.0
34.34,-119.9,2.0
34.38,-119.5,2.0
34.38,-119.5,2.0
34.4,-119.8,2.0
34.4,-119.8,2.0
34.08,-120.0,2.0
34.08,-120.0,2.0
34.08,-120.0,2.0
34.16,-120.0,2.0
34.16,-120.0,2.0
34.16,-120.0,2.0
34.2,-119.9,2.0
34.2,-119.9,2.0
34.25,-119.9,2.0
34.25,-119.9,2.0
34.3,-119.9,2.0
34.3,-119.9,2.0
34.34,-119.9,2.0
34.34,-119.9,2.0
34.34,-119.9,2.0
34.06,-120.1,2.0
34.06,-120.1,2.0
34.12,-120.4,2.0
34.12,-120.4,2.0
34.15,-120.1,2.0
34.15,-120.1,2.0
34.19,-120.4,2.0
34.19,-120.4,2.0
34.22,-120.3,2.0
34.22,-120.3,2.0
34.22,-120.0,2.0
34.22,-120.0,2.0
34.32,-120.0,2.0
34.32,-120.0,2.0
34.32,-120.3,2.0
34.32,-120.3,2.0
34.41,-120.2,2.0
34.41,-120.2,2.0
34.41,-120.0,2.0
34.41,-120.0,2.0
34.46,-120.1,2.0
34.46,-120.1,2.0
34.03,-119.4,2.0
34.03,-119.4,2.0
34.09,-119.4,2.0
34.09,-119.4,2.0
34.13,-119.4,2.0
34.13,-119.4,2.0
34.18,-119.3,2.0
34.18,-119.3,2.0
34.22,-119.3,2.0
34.22,-119.3,2.0
34.27,-120.5,2.0
34.27,-120.5,2.0
34.37,-120.5,2.0
34.37,-120.5,2.0
34.39,-119.8,2.0
34.39,-119.8,2.0
34.39,-119.8,2.0
34.46,-120.6,2.0
34.46,-120.6,2.0
34.07,-119.8,2.0
34.07,-119.8,2.0
34.15,-119.7,2.0
34.15,-119.7,2.0
34.23,-119.7,2.0
34.23,-119.7,2.0
34.25,-119.9,2.0
34.25,-119.9,2.0
34.3,-119.6,2.0
34.3,-119.6,2.0
34.38,-119.5,2.0
34.38,-119.5,2.0
34.46,-120.1,2.0
34.46,-120.1,2.0
34.22,-119.3,2.0
34.33,-119.7,2.0
34.33,-119.7,2.0
34.08,-120.0,2.0
34.08,-120.0,2.0
34.08,-120.0,2.0
34.16,-120.0,2.0
34.16,-120.0,2.0
34.16,-120.0,2.0
34.2,-119.9,2.0
34.2,-119.9,2.0
34.25,-119.9,2.0
34.25,-119.9,2.0
34.3,-119.9,2.0
34.3,-119.9,2.0
34.34,-119.9,2.0
34.34,-119.9,2.0
34.39,-119.8,2.0
34.39,-119.8,2.0
34.12,-120.4,2.0
34.12,-120.4,2.0
34.19,-120.4,2.0
34.19,-120.4,2.0
34.22,-120.3,2.0
34.22,-120.3,2.0
34.28,-120.5,2.0
34.28,-120.5,2.0
34.32,-120.3,2.0
34.32,-120.3,2.0
34.38,-120.5,2.0
34.38,-120.5,2.0
34.4,-120.2,2.0
34.4,-120.2,2.0
34.46,-120.1,2.0
34.46,-120.1,2.0
34.03,-119.4,2.0
34.03,-119.4,2.0
34.07,-119.8,2.0
34.07,-119.8,2.0
34.09,-119.4,2.0
34.09,-119.4,2.0
34.13,-119.4,2.0
34.13,-119.4,2.0
34.15,-119.7,2.0
34.15,-119.7,2.0
34.18,-119.3,2.0
34.18,-119.3,2.0
34.23,-119.7,2.0
34.23,-119.7,2.0
34.25,-119.9,2.0
34.25,-119.9,2.0
34.3,-119.6,2.0
34.3,-119.6,2.0
34.38,-119.5,2.0
34.38,-119.5,2.0
34.41,-120.0,2.0
34.41,-120.0,2.0
34.46,-120.6,2.0
34.46,-120.6,2.0
34.06,-120.1,2.0
34.06,-120.1,2.0
34.15,-120.1,2.0
34.15,-120.1,2.0
34.23,-120.0,2.0
34.23,-120.0,2.0
34.31,-120.0,2.0
34.31,-120.0,2.0
34.23,-119.3,2.0
34.23,-119.3,2.0
34.25,-119.8,2.0
34.33,-120.1,2.0
34.03,-119.4,2.0
34.03,-119.4,2.0
34.07,-119.8,2.0
34.07,-119.8,2.0
34.09,-119.4,2.0
34.09,-119.4,2.0
34.13,-119.4,2.0
34.13,-119.4,2.0
34.15,-119.7,2.0
34.15,-119.7,2.0
34.18,-119.3,2.0
34.18,-119.3,2.0
34.23,-119.7,2.0
34.23,-119.7,2.0
34.23,-119.3,2.0
34.23,-119.3,2.0
34.25,-119.9,2.0
34.25,-119.9,2.0
34.3,-119.6,2.0
34.3,-119.6,2.0
34.38,-119.5,2.0
34.38,-119.5,2.0
34.06,-120.1,2.0
34.06,-120.1,2.0
34.08,-120.0,2.0
34.08,-120.0,2.0
34.12,-120.4,2.0
34.12,-120.4,2.0
34.15,-120.1,2.0
34.15,-120.1,2.0
34.19,-120.4,2.0
34.22,-120.3,2.0
34.22,-120.3,2.0
34.23,-120.0,2.0
34.23,-120.0,2.0
34.28,-120.5,2.0
34.28,-120.5,2.0
34.31,-120.0,2.0
34.31,-120.0,2.0
34.32,-120.3,2.0
34.32,-120.3,2.0
34.37,-120.5,2.0
34.37,-120.5,2.0
34.41,-120.2,2.0
34.41,-120.2,2.0
34.41,-120.0,2.0
34.41,-120.0,2.0
34.46,-120.6,2.0
34.46,-120.6,2.0
34.46,-120.1,2.0
34.46,-120.1,2.0
34.16,-120.0,2.0
34.16,-120.0,2.0
34.2,-120.0,2.0
34.2,-120.0,2.0
34.26,-119.9,2.0
34.26,-119.9,2.0
34.3,-119.9,2.0
34.3,-119.9,2.0
34.34,-119.9,2.0
34.34,-119.9,2.0
34.39,-119.8,2.0
34.39,-119.8,2.0
34.06,-120.1,2.0
34.06,-120.1,2.0
34.19,-120.1,2.0
34.19,-120.1,2.0
34.24,-120.1,2.0
34.24,-120.1,2.0
34.29,-120.1,2.0
34.29,-120.1,2.0
34.46,-120.1,2.0
34.46,-120.1,2.0
34.11,-120.4,2.0
34.11,-120.4,2.0
34.19,-120.4,2.0
34.19,-120.4,2.0
34.22,-120.3,2.0
34.22,-120.3,2.0
34.28,-120.5,2.0
34.28,-120.5,2.0
34.32,-120.3,2.0
34.32,-120.3,2.0
34.38,-120.5,2.0
34.38,-120.5,2.0
34.41,-120.2,2.0
34.41,-120.2,2.0
34.46,-120.6,2.0
34.46,-120.6,2.0
34.03,-119.4,2.0
34.03,-119.4,2.0
34.06,-120.1,2.0
34.06,-120.1,2.0
34.07,-119.8,2.0
34.07,-119.8,2.0
34.09,-119.4,2.0
34.09,-119.4,2.0
34.13,-119.4,2.0
34.13,-119.4,2.0
34.15,-119.7,2.0
34.15,-119.7,2.0
34.15,-120.1,2.0
34.15,-120.1,2.0
34.23,-120.0,2.0
34.23,-120.0,2.0
34.23,-119.7,2.0
34.23,-119.7,2.0
34.25,-119.9,2.0
34.25,-119.9,2.0
34.3,-119.6,2.0
34.3,-119.6,2.0
34.31,-120.0,2.0
34.31,-120.0,2.0
34.38,-119.6,2.0
34.38,-119.6,2.0
34.41,-120.0,2.0
34.41,-120.0,2.0
34.46,-120.1,2.0
34.46,-120.1,2.0
34.08,-120.0,2.0
34.08,-120.0,2.0
34.16,-120.0,2.0
34.16,-120.0,2.0
34.18,-119.3,2.0
34.18,-119.3,2.0
34.21,-119.9,2.0
34.21,-119.9,2.0
34.23,-119.3,2.0
34.23,-119.3,2.0
34.25,-119.9,2.0
34.25,-119.9,2.0
34.3,-119.9,2.0
34.3,-119.9,2.0
34.34,-119.9,2.0
34.34,-119.9,2.0
34.39,-119.8,2.0
34.39,-119.8,2.0
34.39,-119.8,2.0
34.41,-120.0,2.0
34.41,-120.0,2.0
34.43,-120.0,2.0
34.43,-120.0,2.0
34.42,-120.0,2.0
34.42,-120.0,2.0
34.38,-119.5,2.0
34.38,-119.5,2.0
34.39,-119.5,2.0
34.39,-119.5,2.0
34.4,-119.5,2.0
34.41,-120.0,2.0
34.41,-120.0,2.0
34.43,-120.0,2.0
34.43,-120.0,2.0
34.42,-120.0,2.0
34.42,-120.0,2.0
34.38,-119.5,2.0
34.38,-119.5,2.0
34.39,-119.5,2.0
34.39,-119.5,2.0
34.4,-119.5,2.0
34.41,-120.0,2.0
34.41,-120.0,2.0
34.43,-120.0,2.0
34.43,-120.0,2.0
34.42,-120.0,2.0
34.42,-120.0,2.0
34.38,-119.5,2.0
34.38,-119.5,2.0
34.39,-119.5,2.0
34.39,-119.5,2.0
34.4,-119.5,2.0
34.41,-120.0,2.0
34.41,-120.0,2.0
34.43,-120.0,2.0
34.43,-120.0,2.0
34.42,-120.0,2.0
34.42,-120.0,2.0
34.38,-119.5,2.0
34.38,-119.5,2.0
34.39,-119.5,2.0
34.39,-119.5,2.0
34.4,-119.5,2.0
34.41,-120.0,2.0
34.41,-120.0,2.0
34.43,-120.0,2.0
34.43,-120.0,2.0
34.42,-120.0,2.0
34.42,-120.0,2.0
34.38,-119.5,2.0
34.38,-119.5,2.0
34.39,-119.5,2.0
34.39,-119.5,2.0
34.4,-119.5,2.0
34.46,-120.3,2.0
34.46,-120.3,2.0
34.46,-120.3,2.0
34.46,-120.3,2.0
34.46,-120.3,2.0
34.46,-120.3,2.0
34.46,-120.3,2.0
34.46,-120.3,2.0
34.46,-120.3,2.0
34.46,-120.3,2.0
34.46,-120.3,2.0
34.46,-120.3,2.0
34.41,-120.0,2.0
34.41,-120.0,2.0
34.43,-120.0,2.0
34.43,-120.0,2.0
34.42,-120.0,2.0
34.42,-120.0,2.0
34.38,-119.5,2.0
34.38,-119.5,2.0
34.39,-119.5,2.0
34.39,-119.5,2.0
34.4,-119.5,2.0
34.4,-119.5,2.0
34.46,-120.3,2.0
34.46,-120.3,2.0
34.46,-120.3,2.0
34.46,-120.3,2.0
34.46,-120.3,2.0
