Latitude,Longitude,Region
-42.499,-103.0,2.0
-42.5,-103.0,2.0
-43.0,-103.0,2.0
-44.0,-103.0,2.0
-44.394,-103.0,2.0
-44.5,-103.0,2.0
-45.001,-103.0,2.0
-46.0,-103.0,2.0
-46.318,-103.0,2.0
-46.5,-103.0,2.0
-47.0,-103.0,2.0
-48.0,-103.0,2.0
-48.206,-103.0,2.0
-48.501,-103.0,5.0
-49.785,-103.0,5.0
-50.0,-103.0,5.0
-50.5,-103.0,5.0
-50.568,-103.0,5.0
-51.5,-103.0,5.0
-51.809,-103.0,5.0
-52.0,-103.0,5.0
-52.348,-103.0,5.0
-53.242,-103.0,5.0
-53.5,-103.0,5.0
-53.967,-103.0,5.0
-54.116,-103.0,5.0
-55.0,-103.0,5.0
-55.501,-103.0,5.0
-55.695,-103.0,5.0
-56.0,-103.0,5.0
-57.0,-103.0,5.0
-57.37,-103.0,5.0
-57.5,-103.0,5.0
-57.864,-103.0,5.0
-58.627,-103.0,5.0
-59.0,-103.0,5.0
-59.249,-103.0,5.0
-59.5,-103.0,5.0
-60.501,-103.0,5.0
-60.828,-103.0,5.0
-61.0,-103.0,5.0
-61.436,-103.0,5.0
-62.291,-103.0,5.0
-62.502,-103.0,5.0
-62.86,-102.98,5.0
-62.999,-103.0,5.0
-64.0,-103.0,5.0
-64.439,-103.0,5.0
-64.5,-103.0,5.0
-65.0,-103.0,5.0
-65.972,-103.0,5.0
-65.984,-103.0,5.0
-66.5,-103.0,5.0
-67.5,-103.02,5.0
-67.571,-103.03,5.0
-67.997,-103.0,5.0
-68.033,-102.96,5.0
-69.001,-102.99,5.0
-69.0,-103.0,5.0
-69.0,-103.0,5.0
-69.394,-103.04,5.0
-69.69,-102.03,5.0
-69.654,-101.51,5.0
-69.903,-100.67,5.0
-69.844,-100.37,5.0
67.911,-168.18,4.0
70.019,-166.85,4.0
71.23,-164.21,4.0
70.5,-161.0,4.0
71.002,-159.29,0.0
71.001,-157.8,0.0
71.412,-154.28,0.0
70.999,-160.79,4.0
70.852,-163.18,4.0
71.828,-166.08,4.0
68.244,-167.12,4.0
72.491,-163.51,4.0
72.495,-160.21,4.0
71.997,-158.8,4.0
71.995,-162.02,4.0
72.008,-166.91,4.0
71.505,-166.94,4.0
71.499,-163.82,4.0
71.499,-160.64,4.0
70.995,-163.93,4.0
71.0,-168.51,4.0
70.499,-165.52,4.0
70.5,-162.51,4.0
70.006,-166.98,4.0
69.505,-168.47,4.0
68.998,-167.1,4.0
68.498,-167.1,4.0
67.48,-167.16,4.0
67.0,-165.9,4.0
64.381,-167.07,2.0
64.381,-167.07,2.0
63.296,-168.45,2.0
63.296,-168.45,2.0
64.146,-171.51,2.0
66.5,-168.96,4.0
66.5,-168.96,4.0
67.539,-164.88,4.0
67.539,-164.88,4.0
67.67,-168.73,4.0
67.67,-168.73,4.0
67.67,-168.73,4.0
68.185,-167.31,4.0
68.185,-167.31,4.0
69.034,-168.89,4.0
69.034,-168.89,4.0
68.948,-166.91,4.0
68.948,-166.91,4.0
67.411,-165.79,4.0
67.411,-165.79,4.0
66.501,-167.7,4.0
66.501,-167.7,4.0
63.605,-172.59,2.0
64.68,-169.1,2.0
63.284,-168.45,2.0
64.381,-167.07,2.0
64.96,-169.89,2.0
64.146,-171.51,2.0
66.5,-168.96,4.0
67.4,-165.83,4.0
67.67,-168.96,4.0
68.185,-167.31,4.0
69.034,-168.89,4.0
68.933,-166.9,4.0
67.6,-164.42,4.0
67.0,-168.95,4.0
64.683,-170.35,2.0
64.667,-166.68,2.0
63.294,-168.42,2.0
64.15,-171.47,2.0
64.852,-168.39,2.0
67.541,-164.89,4.0
68.673,-167.75,4.0
70.219,-167.79,4.0
70.017,-166.87,4.0
71.707,-165.61,4.0
70.975,-163.56,4.0
70.836,-163.12,4.0
71.596,-161.52,4.0
71.879,-153.58,4.0
71.71,-153.75,4.0
67.67,-168.6,4.0
72.5,-166.8,4.0
72.5,-163.5,4.0
72.498,-160.2,4.0
72.897,-159.34,4.0
72.37,-157.17,4.0
71.001,-159.29,0.0
70.999,-162.39,4.0
71.002,-168.5,4.0
71.751,-166.89,4.0
71.75,-163.69,4.0
71.751,-157.2,4.0
70.253,-164.09,4.0
70.251,-168.5,4.0
69.498,-168.46,4.0
68.762,-167.09,4.0
68.004,-168.53,4.0
68.003,-165.79,4.0
67.245,-168.5,4.0
67.251,-165.88,4.0
66.502,-167.25,4.0
66.509,-168.53,4.0
