Dataset,Station,Year,Month,Day,Depth (m),Latitude,Longitude,POP      (µmol L-1),PON (µmol L-1),POC (µmol L-1)
PALLTER_seasonal,5150,2007,2,19,0,-64.78,-64.07,-9999,4.4504,47.5423
PALLTER_seasonal,5150,2007,2,19,2.5,-64.78,-64.07,-9999,4.4504,40.0974
PALLTER_seasonal,5150,2007,2,19,6,-64.78,-64.07,-9999,3.4226,26.9628
PALLTER_seasonal,5150,2007,2,19,12,-64.78,-64.07,-9999,2.2141,20.1832
PALLTER_seasonal,5150,2007,2,19,19,-64.78,-64.07,-9999,1.9565,16.8745
PALLTER_seasonal,5151,2007,2,22,0,-64.81,-64.04,-9999,5.2898,34.7332
PALLTER_seasonal,5151,2007,2,22,3,-64.81,-64.04,-9999,5.4697,34.5716
PALLTER_seasonal,5151,2007,2,22,5.5,-64.81,-64.04,-9999,5.0707,31.8117
PALLTER_seasonal,5151,2007,2,22,10.5,-64.81,-64.04,-9999,5.0307,32.2421
PALLTER_seasonal,5151,2007,2,22,14,-64.81,-64.04,-9999,3.6952,23.3711
PALLTER_seasonal,5151,2007,2,22,39.5,-64.81,-64.04,-9999,1.005,6.8887
PALLTER_seasonal,5151,2007,2,22,0,-64.78,-64.07,-9999,4.0186,30.2822
PALLTER_seasonal,5151,2007,2,22,2.5,-64.78,-64.07,-9999,3.8094,27.2151
PALLTER_seasonal,5151,2007,2,22,6,-64.78,-64.07,-9999,3.3012,23.5825
PALLTER_seasonal,5151,2007,2,22,12,-64.78,-64.07,-9999,1.9814,15.0296
PALLTER_seasonal,5151,2007,2,22,17.5,-64.78,-64.07,-9999,1.4233,10.9633
PALLTER_seasonal,5151,2007,2,22,42,-64.78,-64.07,-9999,0.7088,6.5215
PALLTER_seasonal,5152,2007,2,26,0,-64.82,-64.04,-9999,5.0029,35.6898
PALLTER_seasonal,5152,2007,2,26,3,-64.82,-64.04,-9999,4.7059,31.2355
PALLTER_seasonal,5152,2007,2,26,5.5,-64.82,-64.04,-9999,4.3498,29.8734
PALLTER_seasonal,5152,2007,2,26,10.5,-64.82,-64.04,-9999,2.2712,15.5166
PALLTER_seasonal,5152,2007,2,26,14,-64.82,-64.04,-9999,1.0464,6.9503
PALLTER_seasonal,5152,2007,2,26,39.5,-64.82,-64.04,-9999,0.5125,3.7765
PALLTER_seasonal,5152,2007,2,26,0,-64.78,-64.08,-9999,3.2812,25.7647
PALLTER_seasonal,5152,2007,2,26,2.5,-64.78,-64.08,-9999,4.1121,30.2431
PALLTER_seasonal,5152,2007,2,26,6,-64.78,-64.08,-9999,5.656,38.5755
PALLTER_seasonal,5152,2007,2,26,12,-64.78,-64.08,-9999,3.2712,24.6457
PALLTER_seasonal,5152,2007,2,26,17.5,-64.78,-64.08,-9999,1.8658,15.0895
PALLTER_seasonal,5152,2007,2,26,42,-64.78,-64.08,-9999,0.6981,6.9728
PALLTER_seasonal,5153,2007,3,1,0,-64.82,-64.04,-9999,6.8801,48.0018
PALLTER_seasonal,5153,2007,3,1,2.5,-64.82,-64.04,-9999,6.9393,45.4292
PALLTER_seasonal,5153,2007,3,1,5,-64.82,-64.04,-9999,6.4654,41.7317
PALLTER_seasonal,5153,2007,3,1,9.5,-64.82,-64.04,-9999,7.1171,49.3806
PALLTER_seasonal,5153,2007,3,1,13,-64.82,-64.04,-9999,6.4918,42.7208
PALLTER_seasonal,5153,2007,3,1,34.5,-64.82,-64.04,-9999,1.3369,12.7575
PALLTER_seasonal,5153,2007,3,1,0,-64.78,-64.07,-9999,6.3126,48.0118
PALLTER_seasonal,5153,2007,3,1,2,-64.78,-64.07,-9999,7.2099,45.5033
PALLTER_seasonal,5153,2007,3,1,4,-64.78,-64.07,-9999,6.7316,43.2245
PALLTER_seasonal,5153,2007,3,1,7.5,-64.78,-64.07,-9999,6.3126,40.4404
PALLTER_seasonal,5153,2007,3,1,10.5,-64.78,-64.07,-9999,6.2948,42.4278
PALLTER_seasonal,5153,2007,3,1,22,-64.78,-64.07,-9999,1.7816,14.3976
PALLTER_seasonal,5154,2007,3,5,0,-64.82,-64.04,-9999,1.8972,18.6363
PALLTER_seasonal,5154,2007,3,5,3.5,-64.82,-64.04,-9999,1.818,16.0203
PALLTER_seasonal,5154,2007,3,5,8,-64.82,-64.04,-9999,1.6595,14.9346
PALLTER_seasonal,5154,2007,3,5,17,-64.82,-64.04,-9999,0.9065,9.4097
PALLTER_seasonal,5154,2007,3,5,26,-64.82,-64.04,-9999,0.7102,8.1808
PALLTER_seasonal,5154,2007,3,5,67,-64.82,-64.04,-9999,0.4961,6.4125
PALLTER_seasonal,5154,2007,3,5,0,-64.78,-64.07,-9999,1.838,16.2817
PALLTER_seasonal,5154,2007,3,5,3.5,-64.78,-64.07,-9999,1.9365,16.8204
PALLTER_seasonal,5154,2007,3,5,9,-64.78,-64.07,-9999,1.5803,13.1879
PALLTER_seasonal,5154,2007,3,5,17.5,-64.78,-64.07,-9999,1.0849,9.0101
PALLTER_seasonal,5154,2007,3,5,25,-64.78,-64.07,-9999,0.6945,5.9953
PALLTER_seasonal,5154,2007,3,5,51,-64.78,-64.07,-9999,0.591,9.2041
PALLTER_seasonal,5155,2007,3,9,0,-64.82,-64.04,-9999,1.8023,16.3583
PALLTER_seasonal,5155,2007,3,9,4.5,-64.82,-64.04,-9999,1.8822,16.6139
PALLTER_seasonal,5155,2007,3,9,11,-64.82,-64.04,-9999,1.7216,14.2211
PALLTER_seasonal,5155,2007,3,9,20,-64.82,-64.04,-9999,1.9029,15.4683
PALLTER_seasonal,5155,2007,3,9,27.5,-64.82,-64.04,-9999,1.4597,12.2704
PALLTER_seasonal,5155,2007,3,9,59.5,-64.82,-64.04,-9999,0.4126,5.1694
PALLTER_seasonal,5155,2007,3,9,0,-64.78,-64.07,-9999,2.3055,21.059
PALLTER_seasonal,5155,2007,3,9,3.5,-64.78,-64.07,-9999,2.1042,17.1101
PALLTER_seasonal,5155,2007,3,9,7.5,-64.78,-64.07,-9999,2.2855,17.2883
PALLTER_seasonal,5155,2007,3,9,14,-64.78,-64.07,-9999,1.9029,15.2593
PALLTER_seasonal,5155,2007,3,9,19.5,-64.78,-64.07,-9999,1.5603,12.6268
PALLTER_seasonal,5155,2007,3,9,48,-64.78,-64.07,-9999,0.9736,8.0818
PALLTER_seasonal,5156,2007,3,12,0,-64.82,-64.04,-9999,2.7816,22.9648
PALLTER_seasonal,5156,2007,3,12,4.5,-64.82,-64.04,-9999,2.7816,21.3521
PALLTER_seasonal,5156,2007,3,12,11,-64.82,-64.04,-9999,2.4897,18.6188
PALLTER_seasonal,5156,2007,3,12,20,-64.82,-64.04,-9999,1.9058,13.8631
PALLTER_seasonal,5156,2007,3,12,27.5,-64.82,-64.04,-9999,1.1656,9.6836
PALLTER_seasonal,5156,2007,3,12,59.5,-64.82,-64.04,-9999,0.6167,6.9628
PALLTER_seasonal,5156,2007,3,12,0,-64.78,-64.07,-9999,2.217,19.4289
PALLTER_seasonal,5156,2007,3,12,2.5,-64.78,-64.07,-9999,2.4504,18.4672
PALLTER_seasonal,5156,2007,3,12,6,-64.78,-64.07,-9999,3.015,22.367
PALLTER_seasonal,5156,2007,3,12,12,-64.78,-64.07,-9999,1.9058,13.9464
PALLTER_seasonal,5156,2007,3,12,18,-64.78,-64.07,-9999,1.808,12.9315
PALLTER_seasonal,5156,2007,3,12,43,-64.78,-64.07,-9999,0.9036,7.9835
PALLTER_seasonal,5157,2007,3,15,0,-64.82,-64.04,-9999,4.3305,36.0719
PALLTER_seasonal,5157,2007,3,15,2.5,-64.82,-64.04,-9999,5.167,54.2911
PALLTER_seasonal,5157,2007,3,15,5.5,-64.82,-64.04,-9999,3.7923,33.0963
PALLTER_seasonal,5157,2007,3,15,10.5,-64.82,-64.04,-9999,2.7159,22.3953
PALLTER_seasonal,5157,2007,3,15,15,-64.82,-64.04,-9999,2.4939,22.9365
PALLTER_seasonal,5157,2007,3,15,39,-64.82,-64.04,-9999,1.0592,12.2471
PALLTER_seasonal,5157,2007,3,15,0,-64.78,-64.07,-9999,3.1342,18.7054
PALLTER_seasonal,5157,2007,3,15,1.5,-64.78,-64.07,-9999,2.0578,17.8062
PALLTER_seasonal,5157,2007,3,15,5,-64.78,-64.07,-9999,2.8951,21.611
PALLTER_seasonal,5157,2007,3,15,9.5,-64.78,-64.07,-9999,2.8351,20.527
PALLTER_seasonal,5157,2007,3,15,13,-64.78,-64.07,-9999,2.6431,19.4314
PALLTER_seasonal,5157,2007,3,15,36.5,-64.78,-64.07,-9999,0.8851,7.9186
PALLTER_seasonal,5158,2007,3,19,0,-64.82,-64.04,-9999,2.0792,19.3339
PALLTER_seasonal,5158,2007,3,19,4.5,-64.82,-64.04,-9999,1.9893,16.2826
PALLTER_seasonal,5158,2007,3,19,10,-64.82,-64.04,-9999,1.6281,13.1146
PALLTER_seasonal,5158,2007,3,19,18.5,-64.82,-64.04,-9999,2.0493,15.8646
PALLTER_seasonal,5158,2007,3,19,25.5,-64.82,-64.04,-9999,1.778,14.0313
PALLTER_seasonal,5158,2007,3,19,49.5,-64.82,-64.04,-9999,1.5468,11.3729
PALLTER_seasonal,5158,2007,3,19,0,-64.78,-64.07,-9999,1.8687,19.299
PALLTER_seasonal,5158,2007,3,19,3.5,-64.78,-64.07,-9999,1.3869,12.4652
PALLTER_seasonal,5158,2007,3,19,8,-64.78,-64.07,-9999,2.0493,15.4583
PALLTER_seasonal,5158,2007,3,19,15,-64.78,-64.07,-9999,1.9893,14.5417
PALLTER_seasonal,5158,2007,3,19,20.5,-64.78,-64.07,-9999,1.9593,14.5192
PALLTER_seasonal,5159,2009,10,29,0,-64.81,-64.04,-9999,0.6709,6.7854
PALLTER_seasonal,5159,2009,10,29,5,-64.81,-64.04,-9999,0.7994,6.0445
PALLTER_seasonal,5159,2009,10,29,10,-64.81,-64.04,-9999,0.6995,6.5523
PALLTER_seasonal,5159,2009,10,29,25,-64.81,-64.04,-9999,0.8351,7.1351
PALLTER_seasonal,5159,2009,10,29,50,-64.81,-64.04,-9999,0.8351,8.3257
PALLTER_seasonal,5159,2009,10,29,0,-64.78,-64.04,-9999,0.5996,4.4459
PALLTER_seasonal,5159,2009,10,29,5,-64.78,-64.04,-9999,0.6353,5.087
PALLTER_seasonal,5159,2009,10,29,10,-64.78,-64.04,-9999,0.7495,6.2693
PALLTER_seasonal,5159,2009,10,29,25,-64.78,-64.04,-9999,0.7495,5.9446
PALLTER_seasonal,5159,2009,10,29,50,-64.78,-64.04,-9999,0.5567,3.4885
PALLTER_seasonal,5160,2009,11,2,0,-64.81,-64.04,-9999,1.2348,8.3507
PALLTER_seasonal,5160,2009,11,2,5,-64.81,-64.04,-9999,0.9921,6.7438
PALLTER_seasonal,5160,2009,11,2,10,-64.81,-64.04,-9999,1.2848,9.2748
PALLTER_seasonal,5160,2009,11,2,25,-64.81,-64.04,-9999,1.2848,13.5126
PALLTER_seasonal,5160,2009,11,2,50,-64.81,-64.04,-9999,0.7495,7.951
PALLTER_seasonal,5161,2009,11,3,0,-64.78,-64.04,-9999,0.7495,5.8363
PALLTER_seasonal,5161,2009,11,3,5,-64.78,-64.04,-9999,0.9422,6.7938
PALLTER_seasonal,5161,2009,11,3,10,-64.78,-64.04,-9999,0.9422,6.7188
PALLTER_seasonal,5161,2009,11,3,25,-64.78,-64.04,-9999,1.0778,9.2915
PALLTER_seasonal,5161,2009,11,3,50,-64.78,-64.04,-9999,0.7994,5.137
PALLTER_seasonal,5162,2009,11,5,0,-64.81,-64.04,-9999,0.9921,7.235
PALLTER_seasonal,5162,2009,11,5,5,-64.81,-64.04,-9999,1.0921,8.5338
PALLTER_seasonal,5162,2009,11,5,10,-64.81,-64.04,-9999,1.0921,7.4015
PALLTER_seasonal,5162,2009,11,5,25,-64.81,-64.04,-9999,0.8994,6.6855
PALLTER_seasonal,5162,2009,11,5,50,-64.81,-64.04,-9999,0.7994,5.5532
PALLTER_seasonal,5162,2009,11,5,0,-64.78,-64.04,-9999,0.6995,4.9621
PALLTER_seasonal,5162,2009,11,5,5,-64.78,-64.04,-9999,0.8994,5.8113
PALLTER_seasonal,5162,2009,11,5,10,-64.78,-64.04,-9999,0.9422,7.1018
PALLTER_seasonal,5162,2009,11,5,25,-64.78,-64.04,-9999,1.0421,7.8595
PALLTER_seasonal,5162,2009,11,5,50,-64.78,-64.04,-9999,0.7994,5.0037
PALLTER_seasonal,5163,2009,11,9,0,-64.81,-64.04,-9999,1.1135,6.5607
PALLTER_seasonal,5163,2009,11,9,5,-64.81,-64.04,-9999,1.4347,11.5061
PALLTER_seasonal,5163,2009,11,9,10,-64.81,-64.04,-9999,1.2848,10.3155
PALLTER_seasonal,5163,2009,11,9,25,-64.81,-64.04,-9999,1.142,7.0602
PALLTER_seasonal,5163,2009,11,9,50,-64.81,-64.04,-9999,0.9921,6.7771
PALLTER_seasonal,5163,2009,11,9,0,-64.78,-64.04,-9999,1.0778,6.3359
PALLTER_seasonal,5163,2009,11,9,5,-64.78,-64.04,-9999,1.0921,6.5357
PALLTER_seasonal,5163,2009,11,9,10,-64.78,-64.04,-9999,0.9921,6.7771
PALLTER_seasonal,5163,2009,11,9,25,-64.78,-64.04,-9999,1.142,7.5348
PALLTER_seasonal,5163,2009,11,9,50,-64.78,-64.04,-9999,0.8994,5.4783
PALLTER_seasonal,5164,2009,11,11,0,-64.81,-64.04,-9999,1.2634,11.4312
PALLTER_seasonal,5164,2009,11,11,5,-64.81,-64.04,-9999,1.3348,9.0001
PALLTER_seasonal,5164,2009,11,11,10,-64.81,-64.04,-9999,1.4061,10.1157
PALLTER_seasonal,5164,2009,11,11,25,-64.81,-64.04,-9999,1.1849,8.1425
PALLTER_seasonal,5164,2009,11,11,50,-64.81,-64.04,-9999,0.6852,3.3386
PALLTER_seasonal,5164,2009,11,11,0,-64.78,-64.04,-9999,1.1849,9.0584
PALLTER_seasonal,5164,2009,11,11,5,-64.78,-64.04,-9999,0.9636,5.8779
PALLTER_seasonal,5164,2009,11,11,10,-64.78,-64.04,-9999,1.2634,8.3424
PALLTER_seasonal,5164,2009,11,11,25,-64.78,-64.04,-9999,1.4061,8.742
PALLTER_seasonal,5164,2009,11,11,50,-64.78,-64.04,-9999,0.5282,3.3802
PALLTER_seasonal,5165,2009,11,13,0,-64.81,-64.04,-9999,1.2705,8.8918
PALLTER_seasonal,5165,2009,11,13,5,-64.81,-64.04,-9999,1.3562,8.5172
PALLTER_seasonal,5165,2009,11,13,10,-64.81,-64.04,-9999,1.2991,7.6513
PALLTER_seasonal,5165,2009,11,13,25,-64.81,-64.04,-9999,1.3276,8.0593
PALLTER_seasonal,5165,2009,11,13,50,-64.81,-64.04,-9999,0.2712,2.2396
PALLTER_seasonal,5165,2009,11,13,0,-64.78,-64.04,-9999,1.399,9.7411
PALLTER_seasonal,5165,2009,11,13,5,-64.78,-64.04,-9999,1.0921,6.6939
PALLTER_seasonal,5165,2009,11,13,10,-64.78,-64.04,-9999,1.1206,6.902
PALLTER_seasonal,5165,2009,11,13,25,-64.78,-64.04,-9999,0.9136,6.186
PALLTER_seasonal,5165,2009,11,13,50,-64.78,-64.04,-9999,0.621,7.9843
PALLTER_seasonal,5166,2009,11,16,0,-64.81,-64.04,-9999,1.8201,7.0685
PALLTER_seasonal,5166,2009,11,16,5,-64.81,-64.04,-9999,1.9129,8.384
PALLTER_seasonal,5166,2009,11,16,10,-64.81,-64.04,-9999,2.3555,12.2638
PALLTER_seasonal,5166,2009,11,16,25,-64.81,-64.04,-9999,2.3555,12.6634
PALLTER_seasonal,5166,2009,11,16,50,-64.81,-64.04,-9999,2.0628,11.4811
PALLTER_seasonal,5166,2009,11,16,0,-64.78,-64.04,-9999,1.5132,7.643
PALLTER_seasonal,5166,2009,11,16,5,-64.78,-64.04,-9999,3.4333,10.89
PALLTER_seasonal,5166,2009,11,16,10,-64.78,-64.04,-9999,3.0906,11.6893
PALLTER_seasonal,5166,2009,11,16,25,-64.78,-64.04,-9999,2.6481,9.4913
PALLTER_seasonal,5166,2009,11,16,50,-64.78,-64.04,-9999,1.6203,5.6948
PALLTER_seasonal,5167,2009,11,18,0,-64.81,-64.04,-9999,1.4632,10.0075
PALLTER_seasonal,5167,2009,11,18,5,-64.81,-64.04,-9999,1.4133,9.5496
PALLTER_seasonal,5167,2009,11,18,10,-64.81,-64.04,-9999,1.4632,9.9159
PALLTER_seasonal,5167,2009,11,18,25,-64.81,-64.04,-9999,1.5132,10.3488
PALLTER_seasonal,5167,2009,11,18,50,-64.81,-64.04,-9999,0.7852,5.6532
PALLTER_seasonal,5167,2009,11,18,0,-64.78,-64.04,-9999,0.9779,7.3932
PALLTER_seasonal,5167,2009,11,18,5,-64.78,-64.04,-9999,1.7059,10.8567
PALLTER_seasonal,5167,2009,11,18,10,-64.78,-64.04,-9999,1.2705,10.0991
PALLTER_seasonal,5167,2009,11,18,25,-64.78,-64.04,-9999,1.1206,7.8511
PALLTER_seasonal,5167,2009,11,18,50,-64.78,-64.04,-9999,0.7352,5.3867
PALLTER_seasonal,5168,2009,11,23,0,-64.81,-64.04,-9999,2.4911,15.2527
PALLTER_seasonal,5168,2009,11,23,5,-64.81,-64.04,-9999,1.9058,13.3794
PALLTER_seasonal,5168,2009,11,23,10,-64.81,-64.04,-9999,1.4704,11.8974
PALLTER_seasonal,5168,2009,11,23,25,-64.81,-64.04,-9999,2.6338,18.6579
PALLTER_seasonal,5168,2009,11,23,50,-64.81,-64.04,-9999,1.9058,13.8873
PALLTER_seasonal,5168,2009,11,23,0,-64.78,-64.04,-9999,2.6338,19.3989
PALLTER_seasonal,5168,2009,11,23,5,-64.78,-64.04,-9999,2.6338,21.6718
PALLTER_seasonal,5168,2009,11,23,10,-64.78,-64.04,-9999,2.7837,20.9308
PALLTER_seasonal,5168,2009,11,23,25,-64.78,-64.04,-9999,1.9058,15.7606
PALLTER_seasonal,5168,2009,11,23,50,-64.78,-64.04,-9999,1.1777,9.3997
PALLTER_seasonal,5169,2009,11,25,0,-64.81,-64.04,-9999,5.6959,34.6765
PALLTER_seasonal,5169,2009,11,25,5,-64.81,-64.04,-9999,4.5325,28.4906
PALLTER_seasonal,5169,2009,11,25,10,-64.81,-64.04,-9999,2.3483,15.9354
PALLTER_seasonal,5169,2009,11,25,25,-64.81,-64.04,-9999,3.6545,21.6135
PALLTER_seasonal,5169,2009,11,25,50,-64.81,-64.04,-9999,1.763,11.3313
PALLTER_seasonal,5169,2009,11,25,0,-64.78,-64.04,-9999,7.8801,46.6073
PALLTER_seasonal,5169,2009,11,25,5,-64.78,-64.04,-9999,5.4033,33.9439
PALLTER_seasonal,5169,2009,11,25,10,-64.78,-64.04,-9999,5.6959,34.0521
PALLTER_seasonal,5169,2009,11,25,25,-64.78,-64.04,-9999,4.2398,26.2759
PALLTER_seasonal,5169,2009,11,25,50,-64.78,-64.04,-9999,2.0557,14.6283
PALLTER_seasonal,5170,2009,11,30,0,-64.81,-64.04,-9999,6.1456,43.227
PALLTER_seasonal,5170,2009,11,30,5,-64.81,-64.04,-9999,4.9822,32.8948
PALLTER_seasonal,5170,2009,11,30,10,-64.81,-64.04,-9999,5.5675,39.7053
PALLTER_seasonal,5170,2009,11,30,25,-64.81,-64.04,-9999,3.5261,26.5257
PALLTER_seasonal,5170,2009,11,30,50,-64.81,-64.04,-9999,0.9065,7.5597
PALLTER_seasonal,5170,2009,11,30,0,-64.78,-64.04,-9999,5.5675,37.2076
PALLTER_seasonal,5170,2009,11,30,5,-64.78,-64.04,-9999,6.1456,37.3241
PALLTER_seasonal,5170,2009,11,30,10,-64.78,-64.04,-9999,4.6895,31.7542
PALLTER_seasonal,5170,2009,11,30,25,-64.78,-64.04,-9999,3.5261,19.7153
PALLTER_seasonal,5170,2009,11,30,50,-64.78,-64.04,-9999,2.6552,16.1935
PALLTER_seasonal,5171,2009,12,3,0,-64.81,-64.04,-9999,2.4554,16.2018
PALLTER_seasonal,5171,2009,12,3,5,-64.81,-64.04,-9999,3.212,19.4155
PALLTER_seasonal,5171,2009,12,3,10,-64.81,-64.04,-9999,3.212,19.2657
PALLTER_seasonal,5171,2009,12,3,25,-64.81,-64.04,-9999,2.1413,13.4377
PALLTER_seasonal,5171,2009,12,3,50,-64.81,-64.04,-9999,1.0707,7.2267
PALLTER_seasonal,5171,2009,12,3,0,-64.78,-64.04,-9999,1.7273,12.1389
PALLTER_seasonal,5171,2009,12,3,5,-64.78,-64.04,-9999,2.2627,14.5866
PALLTER_seasonal,5171,2009,12,3,10,-64.78,-64.04,-9999,2.07,13.4876
PALLTER_seasonal,5171,2009,12,3,25,-64.78,-64.04,-9999,1.8772,11.9474
PALLTER_seasonal,5171,2009,12,3,50,-64.78,-64.04,-9999,0.7566,4.8456
PALLTER_seasonal,5172,2009,12,7,0,-64.81,-64.04,-9999,2.6695,16.9844
PALLTER_seasonal,5172,2009,12,7,5,-64.81,-64.04,-9999,2.6695,20.4063
PALLTER_seasonal,5172,2009,12,7,10,-64.81,-64.04,-9999,2.1842,13.3794
PALLTER_seasonal,5172,2009,12,7,25,-64.81,-64.04,-9999,3.162,34.4518
PALLTER_seasonal,5172,2009,12,7,50,-64.81,-64.04,-9999,1.6988,8.2508
PALLTER_seasonal,5172,2009,12,7,0,-64.78,-64.04,-9999,3.162,34.6432
PALLTER_seasonal,5172,2009,12,7,5,-64.78,-64.04,-9999,3.162,17.1759
PALLTER_seasonal,5172,2009,12,7,10,-64.78,-64.04,-9999,4.1328,26.6672
PALLTER_seasonal,5172,2009,12,7,25,-64.78,-64.04,-9999,1.6988,3.322
PALLTER_seasonal,5172,2009,12,7,50,-64.78,-64.04,-9999,1.2134,2.939
PALLTER_seasonal,5173,2009,12,10,0,-64.81,-64.04,-9999,6.5667,35.0179
PALLTER_seasonal,5173,2009,12,10,5,-64.81,-64.04,-9999,5.596,32.1705
PALLTER_seasonal,5173,2009,12,10,10,-64.81,-64.04,-9999,6.0814,31.0299
PALLTER_seasonal,5173,2009,12,10,25,-64.81,-64.04,-9999,1.6988,13.1879
PALLTER_seasonal,5173,2009,12,10,50,-64.81,-64.04,-9999,0.7209,7.1185
PALLTER_seasonal,5173,2009,12,10,0,-64.78,-64.04,-9999,7.0521,44.5092
PALLTER_seasonal,5173,2009,12,10,5,-64.78,-64.04,-9999,9.0007,45.6498
PALLTER_seasonal,5173,2009,12,10,10,-64.78,-64.04,-9999,5.1035,28.1825
PALLTER_seasonal,5173,2009,12,10,25,-64.78,-64.04,-9999,3.6474,20.5895
PALLTER_seasonal,5173,2009,12,10,50,-64.78,-64.04,-9999,1.2134,6.1693
PALLTER_seasonal,5174,2009,12,14,0,-64.81,-64.04,-9999,8.03,44.3177
PALLTER_seasonal,5174,2009,12,14,5,-64.81,-64.04,-9999,11.9272,98.9843
PALLTER_seasonal,5174,2009,12,14,10,-64.81,-64.04,-9999,9.4932,56.0903
PALLTER_seasonal,5174,2009,12,14,25,-64.81,-64.04,-9999,3.6474,19.0159
PALLTER_seasonal,5174,2009,12,14,50,-64.81,-64.04,-9999,1.2134,2.939
PALLTER_seasonal,5174,2009,12,14,0,-64.78,-64.04,-9999,7.5446,41.2872
PALLTER_seasonal,5174,2009,12,14,5,-64.78,-64.04,-9999,7.5446,34.6432
PALLTER_seasonal,5174,2009,12,14,10,-64.78,-64.04,-9999,9.0007,44.8922
PALLTER_seasonal,5174,2009,12,14,25,-64.78,-64.04,-9999,3.6474,17.5589
PALLTER_seasonal,5174,2009,12,14,50,-64.78,-64.04,-9999,1.6988,7.3016
PALLTER_seasonal,5175,2009,12,17,0,-64.81,-64.04,-9999,5.1035,30.0808
PALLTER_seasonal,5175,2009,12,17,5,-64.81,-64.04,-9999,4.1328,21.1639
PALLTER_seasonal,5175,2009,12,17,10,-64.81,-64.04,-9999,3.6474,21.3554
PALLTER_seasonal,5175,2009,12,17,25,-64.81,-64.04,-9999,2.6695,20.781
PALLTER_seasonal,5175,2009,12,17,50,-64.81,-64.04,-9999,2.1842,16.0353
PALLTER_seasonal,5175,2009,12,17,0,-64.78,-64.04,-9999,3.162,17.9336
PALLTER_seasonal,5175,2009,12,17,5,-64.78,-64.04,-9999,3.162,16.7929
PALLTER_seasonal,5175,2009,12,17,10,-64.78,-64.04,-9999,3.162,15.2777
PALLTER_seasonal,5175,2009,12,17,25,-64.78,-64.04,-9999,2.6695,10.532
PALLTER_seasonal,5175,2009,12,17,50,-64.78,-64.04,-9999,2.1842,13.5709
PALLTER_seasonal,5176,2009,12,21,0,-64.81,-64.04,-9999,5.1035,27.6164
PALLTER_seasonal,5176,2009,12,21,5,-64.81,-64.04,-9999,4.1328,26.8587
PALLTER_seasonal,5176,2009,12,21,10,-64.81,-64.04,-9999,5.1035,38.2483
PALLTER_seasonal,5176,2009,12,21,25,-64.81,-64.04,-9999,5.1035,36.9162
PALLTER_seasonal,5176,2009,12,21,50,-64.81,-64.04,-9999,4.1328,26.6672
PALLTER_seasonal,5176,2009,12,21,0,-64.78,-64.04,-9999,1.6845,23.5035
PALLTER_seasonal,5176,2009,12,21,5,-64.78,-64.04,-9999,5.1035,39.7636
PALLTER_seasonal,5176,2009,12,21,10,-64.78,-64.04,-9999,5.1035,30.6552
PALLTER_seasonal,5176,2009,12,21,25,-64.78,-64.04,-9999,4.1328,28.1825
PALLTER_seasonal,5176,2009,12,21,50,-64.78,-64.04,-9999,4.6181,33.6941
PALLTER_seasonal,5177,2009,12,24,0,-64.81,-64.04,-9999,4.6039,27.8744
PALLTER_seasonal,5177,2009,12,24,5,-64.81,-64.04,-9999,5.0892,26.9253
PALLTER_seasonal,5177,2009,12,24,10,-64.81,-64.04,-9999,5.0892,27.683
PALLTER_seasonal,5177,2009,12,24,25,-64.81,-64.04,-9999,4.6039,18.5746
PALLTER_seasonal,5177,2009,12,24,50,-64.81,-64.04,-9999,1.1991,3.3886
PALLTER_seasonal,5177,2009,12,24,0,-64.78,-64.04,-9999,4.1185,27.683
PALLTER_seasonal,5177,2009,12,24,5,-64.78,-64.04,-9999,4.6039,20.0899
PALLTER_seasonal,5177,2009,12,24,10,-64.78,-64.04,-9999,4.6039,32.4286
PALLTER_seasonal,5177,2009,12,24,25,-64.78,-64.04,-9999,4.6039,26.7338
PALLTER_seasonal,5177,2009,12,24,50,-64.78,-64.04,-9999,2.1699,10.5986
PALLTER_seasonal,5178,2009,12,28,0,-64.81,-64.04,-9999,12.3769,73.8073
PALLTER_seasonal,5178,2009,12,28,5,-64.81,-64.04,-9999,8.4868,52.1688
PALLTER_seasonal,5178,2009,12,28,10,-64.81,-64.04,-9999,5.0892,33.7607
PALLTER_seasonal,5178,2009,12,28,25,-64.81,-64.04,-9999,4.1185,26.9253
PALLTER_seasonal,5178,2009,12,28,50,-64.81,-64.04,-9999,3.6331,20.6561
PALLTER_seasonal,5178,2009,12,28,0,-64.78,-64.04,-9999,3.6331,18.9493
PALLTER_seasonal,5178,2009,12,28,5,-64.78,-64.04,-9999,5.0892,33.5692
PALLTER_seasonal,5178,2009,12,28,10,-64.78,-64.04,-9999,7.0307,44.1928
PALLTER_seasonal,5178,2009,12,28,25,-64.78,-64.04,-9999,4.1185,19.7069
PALLTER_seasonal,5178,2009,12,28,50,-64.78,-64.04,-9999,3.1406,18.3831
PALLTER_seasonal,5179,2009,12,31,0,-64.81,-64.04,-9999,4.6039,31.8625
PALLTER_seasonal,5179,2009,12,31,5,-64.81,-64.04,-9999,5.5746,29.5812
PALLTER_seasonal,5179,2009,12,31,10,-64.81,-64.04,-9999,4.6039,24.2694
PALLTER_seasonal,5179,2009,12,31,25,-64.81,-64.04,-9999,2.6552,12.6884
PALLTER_seasonal,5179,2009,12,31,50,-64.81,-64.04,-9999,0.7138,3.0056
